1 [59, 27, 124]
1 [59, 27, 163]
1 [59, 124, 163]
1 [27, 124, 163]
1 [1, 98, 115]
1 [1, 98, 37]
1 [1, 98, 54]
1 [1, 115, 37]
1 [1, 115, 54]
1 [1, 37, 54]
1 [98, 115, 37]
1 [98, 115, 54]
1 [98, 37, 54]
1 [115, 37, 54]
1 [136, 44, 91]
1 [136, 44, 68]
1 [136, 44, 134]
1 [136, 91, 68]
1 [136, 91, 134]
1 [136, 68, 134]
1 [44, 91, 68]
1 [44, 91, 134]
1 [44, 68, 134]
1 [91, 68, 134]
1 [144, 49, 87]
1 [144, 49, 0]
1 [144, 49, 80]
1 [144, 87, 0]
1 [144, 87, 80]
1 [144, 0, 80]
1 [49, 87, 0]
1 [49, 87, 80]
1 [49, 0, 80]
1 [87, 0, 80]
1 [136, 25, 91]
1 [136, 25, 68]
1 [136, 25, 65]
1 [136, 91, 68]
1 [136, 91, 65]
1 [136, 68, 65]
1 [25, 91, 68]
1 [25, 91, 65]
1 [25, 68, 65]
1 [91, 68, 65]
1 [152, 27, 90]
1 [152, 27, 83]
1 [152, 27, 124]
1 [152, 90, 83]
1 [152, 90, 124]
1 [152, 83, 124]
1 [27, 90, 83]
1 [27, 90, 124]
1 [27, 83, 124]
1 [90, 83, 124]
1 [145, 63, 9]
1 [145, 63, 158]
1 [145, 63, 119]
1 [145, 9, 158]
1 [145, 9, 119]
1 [145, 158, 119]
1 [63, 9, 158]
1 [63, 9, 119]
1 [63, 158, 119]
1 [9, 158, 119]
1 [120, 41, 12]
1 [120, 41, 93]
1 [120, 41, 79]
1 [120, 12, 93]
1 [120, 12, 79]
1 [120, 93, 79]
1 [41, 12, 93]
1 [41, 12, 79]
1 [41, 93, 79]
1 [12, 93, 79]
1 [128, 129, 58]
1 [128, 129, 150]
1 [128, 129, 81]
1 [128, 58, 150]
1 [128, 58, 81]
1 [128, 150, 81]
1 [129, 58, 150]
1 [129, 58, 81]
1 [129, 150, 81]
1 [58, 150, 81]
1 [121, 130, 76]
1 [121, 130, 45]
1 [121, 130, 153]
1 [121, 76, 45]
1 [121, 76, 153]
1 [121, 45, 153]
1 [130, 76, 45]
1 [130, 76, 153]
1 [130, 45, 153]
1 [76, 45, 153]
1 [113, 98, 75]
1 [113, 98, 146]
1 [113, 98, 37]
1 [113, 75, 146]
1 [113, 75, 37]
1 [113, 146, 37]
1 [98, 75, 146]
1 [98, 75, 37]
1 [98, 146, 37]
1 [75, 146, 37]
1 [0, 144, 138]
1 [0, 144, 66]
1 [0, 144, 133]
1 [0, 138, 66]
1 [0, 138, 133]
1 [0, 66, 133]
1 [144, 138, 66]
1 [144, 138, 133]
1 [144, 66, 133]
1 [138, 66, 133]
1 [79, 143, 12]
1 [79, 143, 93]
1 [79, 143, 103]
1 [79, 12, 93]
1 [79, 12, 103]
1 [79, 93, 103]
1 [143, 12, 93]
1 [143, 12, 103]
1 [143, 93, 103]
1 [12, 93, 103]
1 [16, 136, 91]
1 [16, 136, 116]
1 [16, 136, 65]
1 [16, 91, 116]
1 [16, 91, 65]
1 [16, 116, 65]
1 [136, 91, 116]
1 [136, 91, 65]
1 [136, 116, 65]
1 [91, 116, 65]
1 [129, 58, 149]
1 [129, 58, 150]
1 [129, 58, 31]
1 [129, 149, 150]
1 [129, 149, 31]
1 [129, 150, 31]
1 [58, 149, 150]
1 [58, 149, 31]
1 [58, 150, 31]
1 [149, 150, 31]
1 [48, 80, 138]
1 [48, 80, 84]
1 [48, 80, 154]
1 [48, 138, 84]
1 [48, 138, 154]
1 [48, 84, 154]
1 [80, 138, 84]
1 [80, 138, 154]
1 [80, 84, 154]
1 [138, 84, 154]
1 [115, 1, 123]
1 [115, 1, 92]
1 [115, 1, 54]
1 [115, 123, 92]
1 [115, 123, 54]
1 [115, 92, 54]
1 [1, 123, 92]
1 [1, 123, 54]
1 [1, 92, 54]
1 [123, 92, 54]
1 [57, 122, 11]
1 [57, 122, 148]
1 [57, 122, 71]
1 [57, 11, 148]
1 [57, 11, 71]
1 [57, 148, 71]
1 [122, 11, 148]
1 [122, 11, 71]
1 [122, 148, 71]
1 [11, 148, 71]
1 [108, 122, 148]
1 [108, 122, 38]
1 [108, 122, 71]
1 [108, 148, 38]
1 [108, 148, 71]
1 [108, 38, 71]
1 [122, 148, 38]
1 [122, 148, 71]
1 [122, 38, 71]
1 [148, 38, 71]
1 [8, 40, 82]
1 [8, 40, 69]
1 [8, 40, 127]
1 [8, 82, 69]
1 [8, 82, 127]
1 [8, 69, 127]
1 [40, 82, 69]
1 [40, 82, 127]
1 [40, 69, 127]
1 [82, 69, 127]
1 [1, 98, 115]
1 [1, 98, 37]
1 [1, 98, 146]
1 [1, 115, 37]
1 [1, 115, 146]
1 [1, 37, 146]
1 [98, 115, 37]
1 [98, 115, 146]
1 [98, 37, 146]
1 [115, 37, 146]
1 [90, 83, 36]
1 [90, 83, 86]
1 [90, 83, 111]
1 [90, 36, 86]
1 [90, 36, 111]
1 [90, 86, 111]
1 [83, 36, 86]
1 [83, 36, 111]
1 [83, 86, 111]
1 [36, 86, 111]
1 [0, 144, 66]
1 [0, 144, 133]
1 [0, 144, 87]
1 [0, 66, 133]
1 [0, 66, 87]
1 [0, 133, 87]
1 [144, 66, 133]
1 [144, 66, 87]
1 [144, 133, 87]
1 [66, 133, 87]
1 [64, 17, 52]
1 [64, 17, 150]
1 [64, 17, 159]
1 [64, 52, 150]
1 [64, 52, 159]
1 [64, 150, 159]
1 [17, 52, 150]
1 [17, 52, 159]
1 [17, 150, 159]
1 [52, 150, 159]
1 [96, 73, 2]
1 [96, 73, 162]
1 [96, 73, 89]
1 [96, 2, 162]
1 [96, 2, 89]
1 [96, 162, 89]
1 [73, 2, 162]
1 [73, 2, 89]
1 [73, 162, 89]
1 [2, 162, 89]
1 [152, 10, 59]
1 [152, 10, 124]
1 [152, 10, 163]
1 [152, 59, 124]
1 [152, 59, 163]
1 [152, 124, 163]
1 [10, 59, 124]
1 [10, 59, 163]
1 [10, 124, 163]
1 [59, 124, 163]
1 [51, 155, 117]
1 [51, 155, 6]
1 [51, 155, 135]
1 [51, 117, 6]
1 [51, 117, 135]
1 [51, 6, 135]
1 [155, 117, 6]
1 [155, 117, 135]
1 [155, 6, 135]
1 [117, 6, 135]
1 [148, 71, 11]
1 [148, 71, 108]
1 [148, 71, 57]
1 [148, 11, 108]
1 [148, 11, 57]
1 [148, 108, 57]
1 [71, 11, 108]
1 [71, 11, 57]
1 [71, 108, 57]
1 [11, 108, 57]
1 [123, 21, 126]
1 [123, 21, 78]
1 [123, 21, 39]
1 [123, 126, 78]
1 [123, 126, 39]
1 [123, 78, 39]
1 [21, 126, 78]
1 [21, 126, 39]
1 [21, 78, 39]
1 [126, 78, 39]
1 [1, 98, 115]
1 [1, 98, 92]
1 [1, 98, 54]
1 [1, 115, 92]
1 [1, 115, 54]
1 [1, 92, 54]
1 [98, 115, 92]
1 [98, 115, 54]
1 [98, 92, 54]
1 [115, 92, 54]
1 [161, 162, 89]
1 [161, 162, 73]
1 [161, 162, 55]
1 [161, 89, 73]
1 [161, 89, 55]
1 [161, 73, 55]
1 [162, 89, 73]
1 [162, 89, 55]
1 [162, 73, 55]
1 [89, 73, 55]
1 [129, 58, 31]
1 [129, 58, 150]
1 [129, 58, 81]
1 [129, 31, 150]
1 [129, 31, 81]
1 [129, 150, 81]
1 [58, 31, 150]
1 [58, 31, 81]
1 [58, 150, 81]
1 [31, 150, 81]
1 [27, 124, 83]
1 [27, 124, 116]
1 [27, 124, 62]
1 [27, 83, 116]
1 [27, 83, 62]
1 [27, 116, 62]
1 [124, 83, 116]
1 [124, 83, 62]
1 [124, 116, 62]
1 [83, 116, 62]
1 [26, 107, 52]
1 [26, 107, 139]
1 [26, 107, 159]
1 [26, 52, 139]
1 [26, 52, 159]
1 [26, 139, 159]
1 [107, 52, 139]
1 [107, 52, 159]
1 [107, 139, 159]
1 [52, 139, 159]
1 [136, 65, 164]
1 [136, 65, 116]
1 [136, 65, 16]
1 [136, 164, 116]
1 [136, 164, 16]
1 [136, 116, 16]
1 [65, 164, 116]
1 [65, 164, 16]
1 [65, 116, 16]
1 [164, 116, 16]
1 [129, 31, 52]
1 [129, 31, 149]
1 [129, 31, 97]
1 [129, 52, 149]
1 [129, 52, 97]
1 [129, 149, 97]
1 [31, 52, 149]
1 [31, 52, 97]
1 [31, 149, 97]
1 [52, 149, 97]
1 [0, 144, 66]
1 [0, 144, 87]
1 [0, 144, 49]
1 [0, 66, 87]
1 [0, 66, 49]
1 [0, 87, 49]
1 [144, 66, 87]
1 [144, 66, 49]
1 [144, 87, 49]
1 [66, 87, 49]
1 [0, 66, 133]
1 [0, 66, 138]
1 [0, 66, 87]
1 [0, 133, 138]
1 [0, 133, 87]
1 [0, 138, 87]
1 [66, 133, 138]
1 [66, 133, 87]
1 [66, 138, 87]
1 [133, 138, 87]
1 [97, 31, 52]
1 [97, 31, 13]
1 [97, 31, 149]
1 [97, 52, 13]
1 [97, 52, 149]
1 [97, 13, 149]
1 [31, 52, 13]
1 [31, 52, 149]
1 [31, 13, 149]
1 [52, 13, 149]
1 [56, 42, 99]
1 [56, 42, 132]
1 [56, 42, 122]
1 [56, 99, 132]
1 [56, 99, 122]
1 [56, 132, 122]
1 [42, 99, 132]
1 [42, 99, 122]
1 [42, 132, 122]
1 [99, 132, 122]
1 [16, 65, 136]
1 [16, 65, 116]
1 [16, 65, 62]
1 [16, 136, 116]
1 [16, 136, 62]
1 [16, 116, 62]
1 [65, 136, 116]
1 [65, 136, 62]
1 [65, 116, 62]
1 [136, 116, 62]
1 [97, 107, 52]
1 [97, 107, 13]
1 [97, 107, 149]
1 [97, 52, 13]
1 [97, 52, 149]
1 [97, 13, 149]
1 [107, 52, 13]
1 [107, 52, 149]
1 [107, 13, 149]
1 [52, 13, 149]
1 [48, 154, 84]
1 [48, 154, 138]
1 [48, 154, 151]
1 [48, 84, 138]
1 [48, 84, 151]
1 [48, 138, 151]
1 [154, 84, 138]
1 [154, 84, 151]
1 [154, 138, 151]
1 [84, 138, 151]
1 [154, 19, 147]
1 [154, 19, 77]
1 [154, 19, 151]
1 [154, 147, 77]
1 [154, 147, 151]
1 [154, 77, 151]
1 [19, 147, 77]
1 [19, 147, 151]
1 [19, 77, 151]
1 [147, 77, 151]
1 [26, 139, 109]
1 [26, 139, 77]
1 [26, 139, 47]
1 [26, 109, 77]
1 [26, 109, 47]
1 [26, 77, 47]
1 [139, 109, 77]
1 [139, 109, 47]
1 [139, 77, 47]
1 [109, 77, 47]
1 [56, 132, 42]
1 [56, 132, 99]
1 [56, 132, 4]
1 [56, 42, 99]
1 [56, 42, 4]
1 [56, 99, 4]
1 [132, 42, 99]
1 [132, 42, 4]
1 [132, 99, 4]
1 [42, 99, 4]
1 [142, 78, 46]
1 [142, 78, 126]
1 [142, 78, 21]
1 [142, 46, 126]
1 [142, 46, 21]
1 [142, 126, 21]
1 [78, 46, 126]
1 [78, 46, 21]
1 [78, 126, 21]
1 [46, 126, 21]
1 [68, 91, 44]
1 [68, 91, 134]
1 [68, 91, 25]
1 [68, 44, 134]
1 [68, 44, 25]
1 [68, 134, 25]
1 [91, 44, 134]
1 [91, 44, 25]
1 [91, 134, 25]
1 [44, 134, 25]
1 [18, 74, 114]
1 [18, 74, 166]
1 [18, 74, 95]
1 [18, 114, 166]
1 [18, 114, 95]
1 [18, 166, 95]
1 [74, 114, 166]
1 [74, 114, 95]
1 [74, 166, 95]
1 [114, 166, 95]
1 [64, 26, 107]
1 [64, 26, 52]
1 [64, 26, 159]
1 [64, 107, 52]
1 [64, 107, 159]
1 [64, 52, 159]
1 [26, 107, 52]
1 [26, 107, 159]
1 [26, 52, 159]
1 [107, 52, 159]
1 [104, 57, 155]
1 [104, 57, 100]
1 [104, 57, 28]
1 [104, 155, 100]
1 [104, 155, 28]
1 [104, 100, 28]
1 [57, 155, 100]
1 [57, 155, 28]
1 [57, 100, 28]
1 [155, 100, 28]
1 [116, 83, 36]
1 [116, 83, 62]
1 [116, 83, 65]
1 [116, 36, 62]
1 [116, 36, 65]
1 [116, 62, 65]
1 [83, 36, 62]
1 [83, 36, 65]
1 [83, 62, 65]
1 [36, 62, 65]
1 [72, 120, 131]
1 [72, 120, 157]
1 [72, 120, 30]
1 [72, 131, 157]
1 [72, 131, 30]
1 [72, 157, 30]
1 [120, 131, 157]
1 [120, 131, 30]
1 [120, 157, 30]
1 [131, 157, 30]
1 [145, 43, 63]
1 [145, 43, 158]
1 [145, 43, 119]
1 [145, 63, 158]
1 [145, 63, 119]
1 [145, 158, 119]
1 [43, 63, 158]
1 [43, 63, 119]
1 [43, 158, 119]
1 [63, 158, 119]
1 [26, 107, 139]
1 [26, 107, 77]
1 [26, 107, 159]
1 [26, 139, 77]
1 [26, 139, 159]
1 [26, 77, 159]
1 [107, 139, 77]
1 [107, 139, 159]
1 [107, 77, 159]
1 [139, 77, 159]
1 [128, 81, 106]
1 [128, 81, 58]
1 [128, 81, 31]
1 [128, 106, 58]
1 [128, 106, 31]
1 [128, 58, 31]
1 [81, 106, 58]
1 [81, 106, 31]
1 [81, 58, 31]
1 [106, 58, 31]
1 [104, 57, 122]
1 [104, 57, 140]
1 [104, 57, 22]
1 [104, 122, 140]
1 [104, 122, 22]
1 [104, 140, 22]
1 [57, 122, 140]
1 [57, 122, 22]
1 [57, 140, 22]
1 [122, 140, 22]
1 [67, 142, 78]
1 [67, 142, 46]
1 [67, 142, 21]
1 [67, 78, 46]
1 [67, 78, 21]
1 [67, 46, 21]
1 [142, 78, 46]
1 [142, 78, 21]
1 [142, 46, 21]
1 [78, 46, 21]
1 [148, 122, 11]
1 [148, 122, 108]
1 [148, 122, 71]
1 [148, 11, 108]
1 [148, 11, 71]
1 [148, 108, 71]
1 [122, 11, 108]
1 [122, 11, 71]
1 [122, 108, 71]
1 [11, 108, 71]
1 [42, 99, 132]
1 [42, 99, 122]
1 [42, 99, 71]
1 [42, 132, 122]
1 [42, 132, 71]
1 [42, 122, 71]
1 [99, 132, 122]
1 [99, 132, 71]
1 [99, 122, 71]
1 [132, 122, 71]
1 [113, 146, 75]
1 [113, 146, 37]
1 [113, 146, 14]
1 [113, 75, 37]
1 [113, 75, 14]
1 [113, 37, 14]
1 [146, 75, 37]
1 [146, 75, 14]
1 [146, 37, 14]
1 [75, 37, 14]
1 [64, 26, 107]
1 [64, 26, 139]
1 [64, 26, 159]
1 [64, 107, 139]
1 [64, 107, 159]
1 [64, 139, 159]
1 [26, 107, 139]
1 [26, 107, 159]
1 [26, 139, 159]
1 [107, 139, 159]
1 [122, 99, 140]
1 [122, 99, 42]
1 [122, 99, 71]
1 [122, 140, 42]
1 [122, 140, 71]
1 [122, 42, 71]
1 [99, 140, 42]
1 [99, 140, 71]
1 [99, 42, 71]
1 [140, 42, 71]
1 [64, 17, 107]
1 [64, 17, 52]
1 [64, 17, 159]
1 [64, 107, 52]
1 [64, 107, 159]
1 [64, 52, 159]
1 [17, 107, 52]
1 [17, 107, 159]
1 [17, 52, 159]
1 [107, 52, 159]
1 [47, 147, 109]
1 [47, 147, 77]
1 [47, 147, 127]
1 [47, 109, 77]
1 [47, 109, 127]
1 [47, 77, 127]
1 [147, 109, 77]
1 [147, 109, 127]
1 [147, 77, 127]
1 [109, 77, 127]
1 [153, 3, 44]
1 [153, 3, 134]
1 [153, 3, 70]
1 [153, 44, 134]
1 [153, 44, 70]
1 [153, 134, 70]
1 [3, 44, 134]
1 [3, 44, 70]
1 [3, 134, 70]
1 [44, 134, 70]
1 [95, 74, 43]
1 [95, 74, 18]
1 [95, 74, 119]
1 [95, 43, 18]
1 [95, 43, 119]
1 [95, 18, 119]
1 [74, 43, 18]
1 [74, 43, 119]
1 [74, 18, 119]
1 [43, 18, 119]
1 [98, 75, 115]
1 [98, 75, 146]
1 [98, 75, 37]
1 [98, 115, 146]
1 [98, 115, 37]
1 [98, 146, 37]
1 [75, 115, 146]
1 [75, 115, 37]
1 [75, 146, 37]
1 [115, 146, 37]
1 [28, 51, 155]
1 [28, 51, 117]
1 [28, 51, 135]
1 [28, 155, 117]
1 [28, 155, 135]
1 [28, 117, 135]
1 [51, 155, 117]
1 [51, 155, 135]
1 [51, 117, 135]
1 [155, 117, 135]
1 [104, 57, 122]
1 [104, 57, 140]
1 [104, 57, 148]
1 [104, 122, 140]
1 [104, 122, 148]
1 [104, 140, 148]
1 [57, 122, 140]
1 [57, 122, 148]
1 [57, 140, 148]
1 [122, 140, 148]
1 [153, 3, 76]
1 [153, 3, 45]
1 [153, 3, 70]
1 [153, 76, 45]
1 [153, 76, 70]
1 [153, 45, 70]
1 [3, 76, 45]
1 [3, 76, 70]
1 [3, 45, 70]
1 [76, 45, 70]
1 [48, 154, 19]
1 [48, 154, 84]
1 [48, 154, 151]
1 [48, 19, 84]
1 [48, 19, 151]
1 [48, 84, 151]
1 [154, 19, 84]
1 [154, 19, 151]
1 [154, 84, 151]
1 [19, 84, 151]
1 [152, 27, 83]
1 [152, 27, 124]
1 [152, 27, 62]
1 [152, 83, 124]
1 [152, 83, 62]
1 [152, 124, 62]
1 [27, 83, 124]
1 [27, 83, 62]
1 [27, 124, 62]
1 [83, 124, 62]
1 [8, 82, 127]
1 [8, 82, 109]
1 [8, 82, 47]
1 [8, 127, 109]
1 [8, 127, 47]
1 [8, 109, 47]
1 [82, 127, 109]
1 [82, 127, 47]
1 [82, 109, 47]
1 [127, 109, 47]
1 [54, 123, 92]
1 [54, 123, 21]
1 [54, 123, 126]
1 [54, 92, 21]
1 [54, 92, 126]
1 [54, 21, 126]
1 [123, 92, 21]
1 [123, 92, 126]
1 [123, 21, 126]
1 [92, 21, 126]
1 [72, 51, 157]
1 [72, 51, 6]
1 [72, 51, 135]
1 [72, 157, 6]
1 [72, 157, 135]
1 [72, 6, 135]
1 [51, 157, 6]
1 [51, 157, 135]
1 [51, 6, 135]
1 [157, 6, 135]
1 [128, 81, 106]
1 [128, 81, 132]
1 [128, 81, 4]
1 [128, 106, 132]
1 [128, 106, 4]
1 [128, 132, 4]
1 [81, 106, 132]
1 [81, 106, 4]
1 [81, 132, 4]
1 [106, 132, 4]
1 [83, 90, 27]
1 [83, 90, 124]
1 [83, 90, 62]
1 [83, 27, 124]
1 [83, 27, 62]
1 [83, 124, 62]
1 [90, 27, 124]
1 [90, 27, 62]
1 [90, 124, 62]
1 [27, 124, 62]
1 [81, 106, 31]
1 [81, 106, 149]
1 [81, 106, 97]
1 [81, 31, 149]
1 [81, 31, 97]
1 [81, 149, 97]
1 [106, 31, 149]
1 [106, 31, 97]
1 [106, 149, 97]
1 [31, 149, 97]
1 [18, 114, 74]
1 [18, 114, 166]
1 [18, 114, 53]
1 [18, 74, 166]
1 [18, 74, 53]
1 [18, 166, 53]
1 [114, 74, 166]
1 [114, 74, 53]
1 [114, 166, 53]
1 [74, 166, 53]
1 [108, 11, 148]
1 [108, 11, 53]
1 [108, 11, 71]
1 [108, 148, 53]
1 [108, 148, 71]
1 [108, 53, 71]
1 [11, 148, 53]
1 [11, 148, 71]
1 [11, 53, 71]
1 [148, 53, 71]
1 [119, 9, 43]
1 [119, 9, 158]
1 [119, 9, 63]
1 [119, 43, 158]
1 [119, 43, 63]
1 [119, 158, 63]
1 [9, 43, 158]
1 [9, 43, 63]
1 [9, 158, 63]
1 [43, 158, 63]
1 [80, 0, 138]
1 [80, 0, 144]
1 [80, 0, 48]
1 [80, 138, 144]
1 [80, 138, 48]
1 [80, 144, 48]
1 [0, 138, 144]
1 [0, 138, 48]
1 [0, 144, 48]
1 [138, 144, 48]
1 [108, 11, 148]
1 [108, 11, 38]
1 [108, 11, 71]
1 [108, 148, 38]
1 [108, 148, 71]
1 [108, 38, 71]
1 [11, 148, 38]
1 [11, 148, 71]
1 [11, 38, 71]
1 [148, 38, 71]
1 [122, 99, 42]
1 [122, 99, 22]
1 [122, 99, 71]
1 [122, 42, 22]
1 [122, 42, 71]
1 [122, 22, 71]
1 [99, 42, 22]
1 [99, 42, 71]
1 [99, 22, 71]
1 [42, 22, 71]
1 [114, 108, 53]
1 [114, 108, 38]
1 [114, 108, 71]
1 [114, 53, 38]
1 [114, 53, 71]
1 [114, 38, 71]
1 [108, 53, 38]
1 [108, 53, 71]
1 [108, 38, 71]
1 [53, 38, 71]
1 [100, 135, 51]
1 [100, 135, 117]
1 [100, 135, 155]
1 [100, 135, 28]
1 [100, 51, 117]
1 [100, 51, 155]
1 [100, 51, 28]
1 [100, 117, 155]
1 [100, 117, 28]
1 [100, 155, 28]
1 [135, 51, 117]
1 [135, 51, 155]
1 [135, 51, 28]
1 [135, 117, 155]
1 [135, 117, 28]
1 [135, 155, 28]
1 [51, 117, 155]
1 [51, 117, 28]
1 [51, 155, 28]
1 [117, 155, 28]
1 [100, 104, 140]
1 [100, 104, 148]
1 [100, 104, 57]
1 [100, 104, 28]
1 [100, 140, 148]
1 [100, 140, 57]
1 [100, 140, 28]
1 [100, 148, 57]
1 [100, 148, 28]
1 [100, 57, 28]
1 [104, 140, 148]
1 [104, 140, 57]
1 [104, 140, 28]
1 [104, 148, 57]
1 [104, 148, 28]
1 [104, 57, 28]
1 [140, 148, 57]
1 [140, 148, 28]
1 [140, 57, 28]
1 [148, 57, 28]
1 [161, 162, 73]
1 [161, 162, 55]
1 [161, 162, 89]
1 [161, 162, 29]
1 [161, 73, 55]
1 [161, 73, 89]
1 [161, 73, 29]
1 [161, 55, 89]
1 [161, 55, 29]
1 [161, 89, 29]
1 [162, 73, 55]
1 [162, 73, 89]
1 [162, 73, 29]
1 [162, 55, 89]
1 [162, 55, 29]
1 [162, 89, 29]
1 [73, 55, 89]
1 [73, 55, 29]
1 [73, 89, 29]
1 [55, 89, 29]
1 [64, 129, 17]
1 [64, 129, 52]
1 [64, 129, 150]
1 [64, 129, 159]
1 [64, 17, 52]
1 [64, 17, 150]
1 [64, 17, 159]
1 [64, 52, 150]
1 [64, 52, 159]
1 [64, 150, 159]
1 [129, 17, 52]
1 [129, 17, 150]
1 [129, 17, 159]
1 [129, 52, 150]
1 [129, 52, 159]
1 [129, 150, 159]
1 [17, 52, 150]
1 [17, 52, 159]
1 [17, 150, 159]
1 [52, 150, 159]
1 [166, 74, 43]
1 [166, 74, 18]
1 [166, 74, 114]
1 [166, 74, 95]
1 [166, 43, 18]
1 [166, 43, 114]
1 [166, 43, 95]
1 [166, 18, 114]
1 [166, 18, 95]
1 [166, 114, 95]
1 [74, 43, 18]
1 [74, 43, 114]
1 [74, 43, 95]
1 [74, 18, 114]
1 [74, 18, 95]
1 [74, 114, 95]
1 [43, 18, 114]
1 [43, 18, 95]
1 [43, 114, 95]
1 [18, 114, 95]
1 [160, 67, 7]
1 [160, 67, 137]
1 [160, 67, 86]
1 [160, 67, 90]
1 [160, 7, 137]
1 [160, 7, 86]
1 [160, 7, 90]
1 [160, 137, 86]
1 [160, 137, 90]
1 [160, 86, 90]
1 [67, 7, 137]
1 [67, 7, 86]
1 [67, 7, 90]
1 [67, 137, 86]
1 [67, 137, 90]
1 [67, 86, 90]
1 [7, 137, 86]
1 [7, 137, 90]
1 [7, 86, 90]
1 [137, 86, 90]
1 [59, 10, 163]
1 [59, 10, 152]
1 [59, 10, 27]
1 [59, 10, 124]
1 [59, 163, 152]
1 [59, 163, 27]
1 [59, 163, 124]
1 [59, 152, 27]
1 [59, 152, 124]
1 [59, 27, 124]
1 [10, 163, 152]
1 [10, 163, 27]
1 [10, 163, 124]
1 [10, 152, 27]
1 [10, 152, 124]
1 [10, 27, 124]
1 [163, 152, 27]
1 [163, 152, 124]
1 [163, 27, 124]
1 [152, 27, 124]
1 [147, 77, 47]
1 [147, 77, 19]
1 [147, 77, 151]
1 [147, 77, 154]
1 [147, 47, 19]
1 [147, 47, 151]
1 [147, 47, 154]
1 [147, 19, 151]
1 [147, 19, 154]
1 [147, 151, 154]
1 [77, 47, 19]
1 [77, 47, 151]
1 [77, 47, 154]
1 [77, 19, 151]
1 [77, 19, 154]
1 [77, 151, 154]
1 [47, 19, 151]
1 [47, 19, 154]
1 [47, 151, 154]
1 [19, 151, 154]
1 [161, 162, 73]
1 [161, 162, 143]
1 [161, 162, 55]
1 [161, 162, 29]
1 [161, 73, 143]
1 [161, 73, 55]
1 [161, 73, 29]
1 [161, 143, 55]
1 [161, 143, 29]
1 [161, 55, 29]
1 [162, 73, 143]
1 [162, 73, 55]
1 [162, 73, 29]
1 [162, 143, 55]
1 [162, 143, 29]
1 [162, 55, 29]
1 [73, 143, 55]
1 [73, 143, 29]
1 [73, 55, 29]
1 [143, 55, 29]
1 [129, 81, 52]
1 [129, 81, 149]
1 [129, 81, 58]
1 [129, 81, 31]
1 [129, 52, 149]
1 [129, 52, 58]
1 [129, 52, 31]
1 [129, 149, 58]
1 [129, 149, 31]
1 [129, 58, 31]
1 [81, 52, 149]
1 [81, 52, 58]
1 [81, 52, 31]
1 [81, 149, 58]
1 [81, 149, 31]
1 [81, 58, 31]
1 [52, 149, 58]
1 [52, 149, 31]
1 [52, 58, 31]
1 [149, 58, 31]
1 [3, 68, 134]
1 [3, 68, 136]
1 [3, 68, 44]
1 [3, 68, 91]
1 [3, 134, 136]
1 [3, 134, 44]
1 [3, 134, 91]
1 [3, 136, 44]
1 [3, 136, 91]
1 [3, 44, 91]
1 [68, 134, 136]
1 [68, 134, 44]
1 [68, 134, 91]
1 [68, 136, 44]
1 [68, 136, 91]
1 [68, 44, 91]
1 [134, 136, 44]
1 [134, 136, 91]
1 [134, 44, 91]
1 [136, 44, 91]
1 [38, 71, 11]
1 [38, 71, 108]
1 [38, 71, 114]
1 [38, 71, 148]
1 [38, 11, 108]
1 [38, 11, 114]
1 [38, 11, 148]
1 [38, 108, 114]
1 [38, 108, 148]
1 [38, 114, 148]
1 [71, 11, 108]
1 [71, 11, 114]
1 [71, 11, 148]
1 [71, 108, 114]
1 [71, 108, 148]
1 [71, 114, 148]
1 [11, 108, 114]
1 [11, 108, 148]
1 [11, 114, 148]
1 [108, 114, 148]
1 [9, 43, 145]
1 [9, 43, 119]
1 [9, 43, 158]
1 [9, 43, 63]
1 [9, 145, 119]
1 [9, 145, 158]
1 [9, 145, 63]
1 [9, 119, 158]
1 [9, 119, 63]
1 [9, 158, 63]
1 [43, 145, 119]
1 [43, 145, 158]
1 [43, 145, 63]
1 [43, 119, 158]
1 [43, 119, 63]
1 [43, 158, 63]
1 [145, 119, 158]
1 [145, 119, 63]
1 [145, 158, 63]
1 [119, 158, 63]
1 [139, 109, 77]
1 [139, 109, 47]
1 [139, 109, 26]
1 [139, 109, 159]
1 [139, 77, 47]
1 [139, 77, 26]
1 [139, 77, 159]
1 [139, 47, 26]
1 [139, 47, 159]
1 [139, 26, 159]
1 [109, 77, 47]
1 [109, 77, 26]
1 [109, 77, 159]
1 [109, 47, 26]
1 [109, 47, 159]
1 [109, 26, 159]
1 [77, 47, 26]
1 [77, 47, 159]
1 [77, 26, 159]
1 [47, 26, 159]
1 [65, 68, 136]
1 [65, 68, 25]
1 [65, 68, 164]
1 [65, 68, 91]
1 [65, 136, 25]
1 [65, 136, 164]
1 [65, 136, 91]
1 [65, 25, 164]
1 [65, 25, 91]
1 [65, 164, 91]
1 [68, 136, 25]
1 [68, 136, 164]
1 [68, 136, 91]
1 [68, 25, 164]
1 [68, 25, 91]
1 [68, 164, 91]
1 [136, 25, 164]
1 [136, 25, 91]
1 [136, 164, 91]
1 [25, 164, 91]
1 [166, 38, 74]
1 [166, 38, 18]
1 [166, 38, 114]
1 [166, 38, 53]
1 [166, 74, 18]
1 [166, 74, 114]
1 [166, 74, 53]
1 [166, 18, 114]
1 [166, 18, 53]
1 [166, 114, 53]
1 [38, 74, 18]
1 [38, 74, 114]
