15.0000,0.2324,1.1157,0.5080
15.0000,0.1910,0.9906,0.3863
15.0000,0.2491,1.1416,0.3935
15.0000,0.1899,0.9865,0.3858
15.0000,0.1935,0.9594,0.4148
15.0000,0.1575,1.1196,0.3059
15.0000,0.1312,0.9906,0.3158
15.0000,0.1903,1.1416,0.3160
15.0000,0.1261,0.9865,0.2930
15.0000,0.1351,0.9666,0.2493
15.0000,0.1003,1.1196,0.1429
15.0000,0.0781,0.9906,0.1985
15.0000,0.1211,1.1433,0.1935
15.0000,0.0775,0.9925,0.1730
15.0000,0.0855,0.9666,0.1258
15.0000,0.0592,1.1213,0.0871
15.0000,0.0480,0.9906,0.0948
15.0000,0.0766,1.1462,0.1298
15.0000,0.0462,0.9977,0.0980
15.0000,0.0503,0.9692,0.0839
15.0000,0.0409,1.1213,0.0614
15.0000,0.0342,1.0152,0.0651
15.0000,0.0554,1.1462,0.0769
15.0000,0.0283,0.9977,0.0698
15.0000,0.0357,0.9692,0.0571
15.0000,0.0309,1.1213,0.0383
15.0000,0.0253,1.0166,0.0580
15.0000,0.0411,1.1462,0.0743
15.0000,0.0184,0.9977,0.0492
15.0000,0.0268,0.9692,0.0382
15.0000,0.2401,1.0820,0.4287
15.0000,0.2408,1.1216,0.4193
15.0000,0.2487,1.1416,0.4077
15.0000,0.2238,1.0692,0.4026
15.0000,0.2078,1.0162,0.3865
15.0000,0.1910,1.1196,0.2913
15.0000,0.1864,1.1216,0.3264
15.0000,0.1928,1.1416,0.2887
15.0000,0.1647,1.0692,0.2890
15.0000,0.1564,1.0162,0.2432
15.0000,0.1182,1.1196,0.1769
15.0000,0.1161,1.1328,0.2032
15.0000,0.1247,1.1433,0.1699
15.0000,0.1077,1.0692,0.1610
15.0000,0.1002,1.0184,0.1544
15.0000,0.0801,1.1213,0.1078
15.0000,0.0770,1.1380,0.1151
15.0000,0.0823,1.1462,0.1150
15.0000,0.0722,1.0792,0.0859
15.0000,0.0682,1.0261,0.1071
15.0000,0.0569,1.1249,0.0711
15.0000,0.0531,1.1380,0.0731
15.0000,0.0614,1.1462,0.0822
15.0000,0.0527,1.0792,0.0790
15.0000,0.0489,1.0270,0.0812
15.0000,0.0503,1.1249,0.0632
15.0000,0.0477,1.1413,0.0592
15.0000,0.0554,1.1462,0.0728
15.0000,0.0464,1.0792,0.0619
15.0000,0.0439,1.0270,0.0667
15.0000,0.2436,1.0778,0.4117
15.0000,0.2412,1.1216,0.4161
15.0000,0.2622,1.1564,0.3971
15.0000,0.2309,1.0612,0.3795
15.0000,0.2304,1.0836,0.4141
15.0000,0.1882,1.1119,0.2963
15.0000,0.1920,1.1216,0.2375
15.0000,0.1910,1.1564,0.2796
15.0000,0.1756,1.0612,0.2972
15.0000,0.1828,1.0836,0.2448
15.0000,0.1185,1.1199,0.1630
15.0000,0.1217,1.1399,0.1763
15.0000,0.1267,1.1564,0.1427
